court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32135,6,17,15,4,3,49600.3,57867,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32180,6,17,15,4,3,52355.9,57867,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32345,22,17,15,4,3,49600.3,60622.6,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32413,6,17,15,4,3,41333.6,46844.8,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,court_init,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32453,6,17,15,4,3,52355.9,60622.6,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,court_init,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32488,6,17,15,4,3,55111.5,60622.6,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32624,22,17,15,4,3,60622.6,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32632,22,17,15,4,3,60622.6,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,1,32640,20,17,15,4,3,60622.6,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,123,0.16260162601626
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32660,22,17,15,4,3,60622.6,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32678,6,17,15,4,3,60622.6,68889.3,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32688,22,17,15,4,3,60622.6,68889.3,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32753,6,17,15,4,3,57867,63378.2,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32776,6,17,15,4,3,60622.6,12400.1,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32784,6,17,15,4,3,60622.6,66133.8,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,sitting,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32814,22,17,15,4,3,63378.2,68889.3,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32832,22,17,15,4,3,63378.2,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32838,22,17,15,4,3,63378.2,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32848,22,17,15,4,3,63378.2,71644.9,25.963,59.023,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,32889,6,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32902,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32916,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32920,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32922,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32924,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32950,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,32985,22,17,15,4,3,66133.8,9300.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33030,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33038,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33060,22,17,15,4,3,66133.8,71644.9,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33089,22,17,15,4,3,66133.8,68889.3,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33127,22,17,15,4,3,66133.8,66133.8,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33184,6,17,15,4,3,66133.8,71644.9,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33204,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33219,22,17,15,4,3,66133.8,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33222,22,17,15,4,3,66133.8,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33236,22,17,15,4,3,66133.8,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33241,6,17,15,4,3,66133.8,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33261,22,17,15,4,3,66133.8,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33263,22,17,15,4,3,68889.3,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33269,22,17,15,4,3,68889.3,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33285,22,17,15,4,3,68889.3,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33324,22,17,15,4,3,71644.9,74400.5,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33332,22,17,15,4,3,71644.9,71644.9,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33424,6,17,15,4,3,74400.5,79911.6,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33512,22,17,15,4,3,71644.9,79911.6,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33628,22,17,15,4,3,74400.5,82667.2,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33671,6,17,15,4,3,74400.5,82667.2,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33674,6,17,15,4,3,74400.5,77156.1,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33729,6,17,15,4,3,74400.5,82667.2,26.891,56.071,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,1,33773,6,17,15,4,3,74400.5,82667.2,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,116,0.206896551724138
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33885,22,17,15,4,3,74400.5,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33886,22,17,15,4,3,77156.1,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33902,22,17,15,4,3,77156.1,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33914,22,17,15,4,3,77156.1,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33938,22,17,15,4,3,77156.1,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33940,22,17,15,4,3,77156.1,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33981,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,33997,22,17,15,4,3,63378.2,71644.9,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34014,22,17,15,4,3,79911.6,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34017,22,17,15,4,3,79911.6,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34034,22,17,15,4,3,60622.6,71644.9,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34075,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34090,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34180,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34194,22,17,15,4,3,74400.5,85422.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34200,22,17,15,4,3,79911.6,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34235,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34268,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34274,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34293,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34300,22,17,15,4,3,77156.1,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,sitting,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34310,22,17,15,4,3,79911.6,88178.4,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34331,22,17,15,4,3,79911.6,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34352,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,1,34357,20,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,123,0.16260162601626
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34359,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34401,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34424,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34439,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34449,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34460,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34469,22,17,15,4,3,82667.2,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34499,22,17,15,4,3,85422.8,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34514,22,17,15,4,3,85422.8,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34519,22,17,15,4,3,85422.8,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34527,22,17,15,4,3,85422.8,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34534,22,17,15,4,3,85422.8,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34554,22,17,15,4,3,88178.4,93689.5,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,1,34579,22,17,15,4,3,NA,4650,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,59,0.254237288135593
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34642,22,17,15,3,6,71644.9,66133.8,27.801,53.706,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34658,22,17,15,3,6,66133.8,49600.3,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34691,22,17,15,3,6,46844.8,35822.5,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34743,22,17,15,3,6,88178.4,35822.5,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34756,22,17,15,3,6,99200.7,35822.5,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,34757,6,17,15,3,6,99200.7,35822.5,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,34759,6,17,15,3,6,99200.7,35822.5,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34951,22,17,15,3,6,74400.5,82667.2,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,34975,22,17,15,3,6,88178.4,104711.8,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,35035,20,17,15,3,6,52355.9,63378.2,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35055,22,17,15,3,6,66133.8,88178.4,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35058,22,17,15,3,6,60622.6,79911.6,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35064,22,17,15,3,6,8266.7,66133.8,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,35088,6,17,15,3,6,85422.8,104711.8,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35089,22,17,15,3,6,85422.8,104711.8,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35101,22,17,15,3,6,68889.3,82667.2,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,35153,6,17,15,3,6,93689.5,99200.7,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35172,22,17,15,3,6,93689.5,93689.5,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,35250,6,17,15,3,6,88178.4,82667.2,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
1,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,35331,6,17,15,3,6,88178.4,99200.7,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
1,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,35371,6,17,15,3,6,88178.4,99200.7,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
0,approach,A19_574,HCx(TLCxHC),Y,2019_07_30,2,35402,6,17,15,3,6,88178.4,15155.7,28.717,51.407,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.538461538461538
1,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,35620,20,17,15,3,6,88178.4,104711.8,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35625,22,17,15,3,6,88178.4,104711.8,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35638,22,17,15,3,6,88178.4,110223,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35738,22,17,15,3,6,88178.4,110223,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35786,22,17,15,3,6,88178.4,110223,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,35966,22,17,15,3,6,93689.5,115734.1,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,36125,22,17,15,3,6,93689.5,115734.1,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,36127,20,17,15,3,6,93689.5,115734.1,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,36147,20,17,15,3,6,93689.5,115734.1,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,36332,22,17,15,3,6,93689.5,46844.8,29.165,46.975,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,36669,20,17,15,3,6,63378.2,57867,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,36803,20,17,15,3,6,41333.6,44089.2,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,36889,22,17,15,3,6,15155.7,13089,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,36907,22,17,15,3,6,15155.7,12400.1,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,court_init,A19_415,HCx(TLCxHC),Y,2019_07_30,2,36931,22,17,15,3,6,15155.7,12400.1,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,37150,22,17,15,3,6,99200.7,121245.2,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,37173,22,17,15,3,6,99200.7,121245.2,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,37265,20,17,15,3,6,99200.7,121245.2,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,37286,20,17,15,3,6,99200.7,121245.2,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,37304,20,17,15,3,6,93689.5,115734.1,29.34,46.181,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,37533,22,17,15,3,6,99200.7,74400.5,29.389,46.546,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,37911,20,17,15,3,6,104711.8,132267.5,29.389,46.546,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
1,sitting,A19_415,HCx(TLCxHC),Y,2019_07_30,2,38043,22,17,15,3,6,104711.8,132267.5,29.389,46.546,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
1,approach,A19_415,HCx(TLCxHC),Y,2019_07_30,2,38065,22,17,15,3,6,104711.8,132267.5,29.389,46.546,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,approach,A19_424,HCx(TLCxHC),Y,2019_07_30,2,38258,20,17,15,3,6,104711.8,126756.4,29.389,48.172,M,C19_012,NA,line3_Different_Grandma_though,29,52,0.596153846153846
1,sitting,A19_415,HCx(TLCxHC),Y,2019_07_30,2,38359,22,17,15,3,6,104711.8,126756.4,29.389,48.172,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
0,sitting,A19_415,HCx(TLCxHC),Y,2019_07_30,2,38587,22,17,15,3,6,104711.8,126756.4,29.389,48.172,M,C19_012,NA,line3_Different_Grandma_though,29,29,0.413793103448276
