court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,grayscale_mean_at_visited,light_class_HC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
0,approach,A18_395,HCx(TLCxHC),Y,2018_08_06,1,33150,15,4,5,3,2,13089,12400.1,0.378464107297542,NA,29.24,33.236,Sebas,C18_008,NA,line1,24,71,0.690140845070423
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_06,1,33457,16,4,5,3,2,11022.3,24800.2,0.338961206425327,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_430,HCx(TLCxHC),Y,2018_08_06,1,33508,10,4,5,3,2,19977.9,19977.9,0.339413579567484,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_06,1,33513,16,4,5,3,2,16533.4,22044.6,0.339437596662418,NA,29.865,31.047,Sebas,C18_009,NA,line1,24,66,0.636363636363636
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_06,1,33520,16,4,5,3,2,19977.9,22044.6,0.339803646585553,NA,29.865,31.047,Sebas,C18_009,NA,line1,24,66,0.636363636363636
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_06,1,33567,16,4,5,3,2,37200.2,24800.2,0.340339729711503,NA,29.865,31.047,Sebas,C18_009,NA,line1,24,66,0.636363636363636
1,approach,A18_430,HCx(TLCxHC),Y,2018_08_06,1,33609,10,4,5,3,2,63378.2,23422.4,0.341874474172795,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
0,approach,A18_404,HC,Y,2018_08_06,1,34108,14,4,5,3,2,39955.8,85422.8,0.390013203114816,sunny,29.865,31.047,Sebas,Stock(25),Old_Stock,NA,24,72,0.680555555555556
0,approach,A18_430,HCx(TLCxHC),Y,2018_08_06,1,34133,10,4,5,3,2,13089,82667.2,0.390443499275915,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_430,HCx(TLCxHC),Y,2018_08_06,1,34139,10,4,5,3,2,12400.1,85422.8,0.330614628426595,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_352,TLC,N,2018_08_06,1,34188,19,4,5,3,2,11711.2,85422.8,0.329172496850225,sunny_but_treeshade,29.865,31.047,Sebas,Stock(40),NA,NA,24,71,0.661971830985915
1,approach,A18_352,TLC,N,2018_08_06,1,34192,19,4,5,3,2,11711.2,85422.8,0.329278375723936,sunny_but_treeshade,29.865,31.047,Sebas,Stock(40),NA,NA,24,71,0.661971830985915
0,court_init,A18_355,HC,Y,2018_08_06,1,34219,19,4,5,3,2,11711.2,85422.8,0.390586708303039,sunny,29.865,31.047,Sebas,Stock(25),Old_Stock,NA,24,72,0.680555555555556
1,sitting,A18_430,HCx(TLCxHC),Y,2018_08_06,1,34223,10,4,5,3,2,11711.2,85422.8,0.326966870382722,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,court_init,A18_382,TLCx(TLCxHC),N,2018_08_06,1,34239,16,4,5,3,2,11711.2,85422.8,NA,NA,29.865,31.047,Sebas,C18_009,NA,line1,24,66,0.636363636363636
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_06,1,34261,16,4,5,3,2,12400.1,85422.8,NA,NA,29.865,31.047,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_06,1,34557,16,4,5,3,2,88178.4,85422.8,0.330314369100054,NA,29.74,33.417,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_06,1,34565,15,4,5,3,2,88178.4,85422.8,0.329407103243286,NA,29.74,33.417,Sebas,C18_009,NA,line1,24,68,0.647058823529412
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_06,1,34566,16,4,5,3,2,88178.4,85422.8,0.329289203659101,NA,29.74,33.417,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,sitting,A18_375,HCx(TLCxHC),Y,2018_08_06,1,34596,17,4,5,3,2,88178.4,85422.8,0.32954668992508,NA,29.74,33.417,Sebas,C18_008,NA,line1,24,70,0.671428571428571
0,approach,A18_375,HCx(TLCxHC),Y,2018_08_06,1,34599,17,4,5,3,2,88178.4,85422.8,0.391715643327469,NA,29.74,33.417,Sebas,C18_008,NA,line1,24,70,0.671428571428571
0,approach,A18_406,TLC,N,2018_08_06,1,34741,14,4,5,3,2,93689.5,68889.3,0.388445218129838,sunny,29.74,33.417,Sebas,Stock(30),NA,NA,24,70,0.685714285714286
1,approach,A18_406,TLC,N,2018_08_06,1,34747,14,4,5,3,2,93689.5,66133.8,0.33539426700134,sunny,29.74,33.417,Sebas,Stock(30),NA,NA,24,70,0.685714285714286
0,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35085,18,4,5,3,2,93689.5,13777.9,0.397165882710396,NA,29.74,33.417,Sebas,C18_008,NA,line1,24,64,0.671875
0,court_init,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35258,18,4,5,3,2,99200.7,41333.6,0.395183346270826,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,64,0.671875
0,approach,A18_383,HCx(TLCxHC),Y,2018_08_06,1,35261,16,4,5,3,2,99200.7,41333.6,0.394089354324051,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,67,0.656716417910448
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35346,18,4,5,3,2,99200.7,24800.2,0.318462617920274,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35379,18,4,5,3,2,99200.7,20666.8,0.321663897533345,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35500,18,4,5,3,2,99200.7,46844.8,0.31432990941849,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35807,18,4,5,3,2,27555.7,88178.4,0.31176735953384,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,35881,18,4,5,3,2,8266.7,8611.2,0.191531221555211,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,35891,18,4,5,3,2,19289,68889.3,0.402868407701871,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,35907,18,4,5,3,2,30311.3,93689.5,0.415619657343522,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_06,1,35968,16,4,5,3,2,74400.5,93689.5,0.308628539359741,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,67,0.656716417910448
0,approach,A18_384,HCx(TLCxHC),Y,2018_08_06,1,36060,16,4,5,3,2,99200.7,93689.5,0.401618493774681,NA,30.192,35.082,Sebas,C18_008,NA,line1,24,71,0.676056338028169
1,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,36204,18,4,5,3,2,104711.8,93689.5,NA,NA,30.192,31.961,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,36395,18,4,5,3,2,104711.8,93689.5,0.310726954265524,NA,30.192,31.961,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_403,TLC,N,2018_08_06,1,36427,14,4,5,3,2,104711.8,93689.5,0.323877673691613,sunny,30.192,31.961,Sebas,Stock(40),NA,NA,24,67,0.701492537313433
1,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,36427,18,4,5,3,2,104711.8,93689.5,0.323877673691613,NA,30.192,31.961,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_384,HCx(TLCxHC),Y,2018_08_06,1,36487,16,4,5,3,2,104711.8,93689.5,0.318678121759223,NA,30.192,31.961,Sebas,C18_008,NA,line1,24,71,0.676056338028169
0,approach,A18_381,HCx(TLCxHC),Y,2018_08_06,1,37067,16,4,5,3,2,110223,93689.5,0.416416090875577,NA,30.217,30.871,Sebas,C18_008,NA,line1,24,68,0.661764705882353
1,approach,A18_403,TLC,N,2018_08_06,1,37216,14,4,5,3,2,110223,99200.7,0.345228403879484,sunny,30.217,30.871,Sebas,Stock(40),NA,NA,24,67,0.701492537313433
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_06,1,37687,16,4,5,3,2,110223,104711.8,0.351683492041023,NA,30.217,30.871,Sebas,C18_009,NA,line1,24,66,0.636363636363636
0,approach,A18_403,TLC,N,2018_08_06,1,37757,14,4,5,3,2,110223,104711.8,0.416160758262396,sunny,30.217,30.871,Sebas,Stock(40),NA,NA,24,67,0.701492537313433
0,approach,A18_403,TLC,N,2018_08_06,1,37761,14,4,5,3,2,110223,104711.8,0.416132810686288,sunny,30.217,30.871,Sebas,Stock(40),NA,NA,24,67,0.701492537313433
1,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,37810,18,4,5,3,2,110223,99200.7,0.358251102041283,NA,30.217,30.871,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_06,1,37854,15,4,5,3,2,110223,74400.5,0.361590265229316,NA,30.217,30.871,Sebas,C18_009,NA,line1,24,68,0.647058823529412
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_06,1,37982,15,4,5,3,2,110223,66133.8,0.362205646751889,NA,30.824,29.413,Sebas,C18_009,NA,line1,24,68,0.647058823529412
1,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,37998,18,4,5,3,2,110223,30311.3,0.3606091890654,NA,30.824,29.413,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_375,HCx(TLCxHC),Y,2018_08_06,1,37999,17,4,5,3,2,110223,26178,0.357036930709231,NA,30.824,29.413,Sebas,C18_008,NA,line1,24,70,0.671428571428571
0,approach,A18_403,TLC,N,2018_08_06,1,38066,14,4,5,3,2,110223,34444.7,0.415253827155198,sunny,30.824,29.413,Sebas,Stock(40),NA,NA,24,67,0.701492537313433
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_06,1,38205,15,4,5,3,2,115734.1,6200,0.346737934981773,NA,30.824,29.413,Sebas,C18_009,NA,line1,24,68,0.647058823529412
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_06,1,38269,15,4,5,3,2,115734.1,6200,0.358266039452083,NA,30.824,29.413,Sebas,C18_009,NA,line1,24,68,0.647058823529412
0,approach,A18_403,TLC,N,2018_08_06,1,38385,14,4,5,3,2,115734.1,10677.8,0.410581758150155,sunny_but_treeshade,30.824,29.413,Sebas,Stock(40),NA,NA,24,67,0.701492537313433
0,court_init,A18_406,TLC,N,2018_08_06,1,39239,14,4,5,3,2,115734.1,5511.1,0.414207930213322,sunny_but_treeshade,30.571,29.118,Sebas,Stock(30),NA,NA,24,70,0.685714285714286
1,approach,A18_381,HCx(TLCxHC),Y,2018_08_06,1,39380,16,4,5,3,2,121245.2,5166.7,0.366747105812196,NA,30.571,29.118,Sebas,C18_008,NA,line1,24,68,0.661764705882353
1,approach,A18_381,HCx(TLCxHC),Y,2018_08_06,1,39389,16,4,5,3,2,121245.2,5511.1,0.367193263372217,NA,30.571,29.118,Sebas,C18_008,NA,line1,24,68,0.661764705882353
1,approach,A18_381,HCx(TLCxHC),Y,2018_08_06,1,39494,16,4,5,3,2,121245.2,5511.1,0.366166100128898,NA,30.571,29.118,Sebas,C18_008,NA,line1,24,68,0.661764705882353
0,approach,A18_361,HCx(TLCxHC),Y,2018_08_06,1,39603,18,4,5,3,2,115734.1,5511.1,0.417461687688602,NA,30.571,29.118,Sebas,C18_008,NA,line1,24,64,0.671875
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_06,1,39691,16,4,5,3,2,121245.2,5166.7,0.374107112675335,NA,30.571,29.118,Sebas,C18_009,NA,line1,24,66,0.636363636363636
0,approach,A18_362,HCx(TLCxHC),Y,2018_08_06,1,39713,18,4,5,3,2,121245.2,9644.5,0.416872319843216,NA,30.849,28.417,Sebas,C18_008,NA,line1,24,65,0.646153846153846
1,approach,A18_381,HCx(TLCxHC),Y,2018_08_06,1,39744,16,4,5,3,2,121245.2,5511.1,0.371668661046996,NA,30.849,28.417,Sebas,C18_008,NA,line1,24,68,0.661764705882353
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_06,1,39948,16,4,5,3,2,126756.4,5511.1,0.377619963782647,NA,30.849,28.417,Sebas,C18_009,NA,line1,24,66,0.636363636363636
1,court_init,A18_394,TLCx(TLCxHC),N,2018_08_07,1,31061,16,10,5,3,5,3272.2,3961.1,0.121168785894154,NA,22.417,67.646,Sebas,C18_009,NA,line1,24,22,0.5
1,approach,A18_430,HCx(TLCxHC),Y,2018_08_07,1,31284,11,10,5,3,5,57867,55111.5,0.379883400847073,NA,22.417,67.646,Sebas,C18_008,NA,line1,24,21,0.571428571428571
0,approach,A18_396,HCx(TLCxHC),Y,2018_08_07,1,33046,16,10,5,3,5,9300.1,27555.7,0.343674917941411,NA,24.098,56.286,Sebas,C18_008,NA,line1,24,23,0.565217391304348
1,approach,A18_355,HC,Y,2018_08_07,1,33066,20,10,5,3,5,13089,52355.9,0.413324289718804,sunny,24.098,56.286,Sebas,Stock(25),Old_Stock,NA,24,21,0.476190476190476
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_07,1,33172,16,10,5,3,5,9644.5,27555.7,0.351009912878655,NA,24.098,56.286,Sebas,C18_009,NA,line1,24,22,0.5
1,court_init,A18_403,TLC,N,2018_08_07,1,33318,15,10,5,3,5,6544.5,9644.5,0.215697224551638,cloudy,24.098,56.286,Sebas,Stock(40),NA,NA,24,10,0.6
0,approach,A18_403,TLC,N,2018_08_07,1,33391,15,10,5,3,5,11711.2,20666.8,0.335552698106989,sunny,24.098,56.286,Sebas,Stock(40),NA,NA,24,10,0.6
0,approach,A18_403,TLC,N,2018_08_07,1,33396,15,10,5,3,5,19289,52355.9,0.455640391932857,sunny,24.098,56.286,Sebas,Stock(40),NA,NA,24,10,0.6
1,approach,A18_403,TLC,N,2018_08_07,1,33443,15,10,5,3,5,24800.2,33066.9,0.364541855940344,sunny_but_treeshade,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
1,approach,A18_403,TLC,N,2018_08_07,1,33463,15,10,5,3,5,68889.3,66133.8,0.403865547250682,sunny_but_treeshade,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
1,court_init,A18_403,TLC,N,2018_08_07,1,33490,15,10,5,3,5,6200,6200,0.183005687949783,cloudy,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
0,approach,A18_403,TLC,N,2018_08_07,1,33493,15,10,5,3,5,6200,6200,0.215185352880886,sunny,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
0,court_init,A18_403,TLC,N,2018_08_07,1,33552,15,10,5,3,5,15844.5,22044.6,0.350704783126021,sunny_but_treeshade,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
1,approach,A18_403,TLC,N,2018_08_07,1,33572,15,10,5,3,5,7577.8,8266.7,0.206733468089147,cloudy,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
1,court_init,A18_403,TLC,N,2018_08_07,1,33690,15,10,5,3,5,9644.5,9644.5,0.244102904656472,cloudy,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
0,court_init,A18_403,TLC,N,2018_08_07,1,33697,15,10,5,3,5,9644.5,10333.4,0.308957353897965,cloudy,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
0,court_init,A18_430,HCx(TLCxHC),Y,2018_08_07,1,33714,11,10,5,3,5,9644.5,9300.1,0.295310202650839,NA,25.793,43.774,Sebas,C18_008,NA,line1,24,21,0.571428571428571
1,approach,A18_403,TLC,N,2018_08_07,1,33965,15,10,5,3,5,82667.2,20666.8,0.415234564346807,sunny,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
0,approach,A18_403,TLC,N,2018_08_07,1,34071,15,10,5,3,5,35822.5,26178,0.332483993031055,sunny,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
1,approach,A18_355,HC,Y,2018_08_07,1,34082,20,10,5,3,5,30311.3,31689.1,0.409538991218758,sunny,25.793,43.774,Sebas,Stock(25),Old_Stock,NA,24,21,0.476190476190476
0,approach,A18_403,TLC,N,2018_08_07,1,34096,15,10,5,3,5,26178,38578,0.349233089687158,sunny,25.793,43.774,Sebas,Stock(40),NA,NA,24,10,0.6
0,approach,A18_430,HCx(TLCxHC),Y,2018_08_07,1,34210,11,10,5,3,5,15155.7,31689.1,0.315924228284184,NA,25.793,43.774,Sebas,C18_008,NA,line1,24,21,0.571428571428571
0,approach,A18_361,HCx(TLCxHC),Y,2018_08_07,1,34268,19,10,5,3,5,16533.4,88178.4,0.314317308334352,NA,25.793,43.774,Sebas,C18_008,NA,line1,24,23,0.565217391304348
1,approach,A18_355,HC,Y,2018_08_07,1,34449,20,10,5,3,5,52355.9,55111.5,0.365666420480177,sunny,27.801,38.034,Sebas,Stock(25),Old_Stock,NA,24,21,0.476190476190476
0,approach,A18_354,TLC,N,2018_08_07,2,34832,20,10,5,1,6,8611.2,8266.7,0.330738122936441,sunny,27.801,38.034,Sebas,Stock(31),NA,NA,24,10,0.2
0,approach,A18_404,HC,Y,2018_08_07,2,34908,15,10,5,1,6,10677.8,15155.7,0.491936674299525,sunny,27.801,38.034,Sebas,Stock(25),Old_Stock,NA,24,8,0.25
0,approach,A18_404,HC,Y,2018_08_07,2,34964,15,10,5,1,6,17222.3,68889.3,0.486506915684201,sunny,27.801,38.034,Sebas,Stock(25),Old_Stock,NA,24,8,0.25
0,approach,A18_396,HCx(TLCxHC),Y,2018_08_07,2,34982,16,10,5,1,6,17222.3,71644.9,0.485593291701727,NA,27.801,38.034,Sebas,C18_008,NA,line1,24,12,0.166666666666667
0,approach,A18_403,TLC,N,2018_08_07,2,35312,15,10,5,1,6,16533.4,49600.3,0.493947088273065,sunny_but_treeshade,28.692,36.922,Sebas,Stock(40),NA,NA,24,12,0.166666666666667
1,approach,A18_355,HC,Y,2018_08_07,2,35699,20,10,5,1,6,21355.7,34444.7,0.402621516100613,sunny,28.692,36.922,Sebas,Stock(25),Old_Stock,NA,24,12,0.0833333333333333
0,approach,A18_404,HC,Y,2018_08_07,2,35718,15,10,5,1,6,22044.6,35822.5,0.502537281753989,sunny_but_treeshade,28.692,36.922,Sebas,Stock(25),Old_Stock,NA,24,8,0.25
0,approach,A18_354,TLC,N,2018_08_07,2,35907,20,10,5,1,6,26178,38578,0.496300007201529,sunny_but_treeshade,28.692,36.922,Sebas,Stock(31),NA,NA,24,10,0.2
0,approach,A18_354,TLC,N,2018_08_07,2,35953,20,10,5,1,6,17222.3,18600.1,0.473921192108058,sunny_but_treeshade,28.692,36.922,Sebas,Stock(31),NA,NA,24,10,0.2
0,approach,A18_404,HC,Y,2018_08_07,2,36902,15,10,5,1,6,82667.2,71644.9,0.485203351060724,sunny,29.09,35.988,Sebas,Stock(25),Old_Stock,NA,24,8,0.25
1,court_init,A18_427,HCx(TLCxHC),Y,2018_08_07,2,37027,11,10,5,1,6,71644.9,46844.8,0.409506874667418,NA,29.49,35.892,Sebas,C18_008,NA,line1,24,12,0.0833333333333333
0,approach,A18_361,HCx(TLCxHC),Y,2018_08_07,2,38144,19,10,5,1,6,121245.2,115734.1,0.492896577853368,NA,30.142,33.758,Sebas,C18_008,NA,line1,24,12,0.166666666666667
0,approach,A18_403,TLC,N,2018_08_07,3,38170,15,10,5,5,3,121245.2,93689.5,0.492866602486791,NA,30.142,33.758,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
0,approach,A18_404,HC,Y,2018_08_07,2,38469,15,10,5,1,6,93689.5,104711.8,0.495953216216738,sunny,30.142,33.758,Sebas,Stock(25),Old_Stock,NA,24,8,0.25
0,approach,A18_403,TLC,N,2018_08_07,3,39405,15,10,5,5,3,121245.2,132267.5,0.372686272365073,sunny,30.495,33.62,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
1,approach,A18_403,TLC,N,2018_08_07,3,39454,15,10,5,5,3,132267.5,132267.5,0.411060892289002,sunny,30.495,33.62,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
1,approach,A18_403,TLC,N,2018_08_07,3,39502,15,10,5,5,3,13089,15155.7,0.329346593564712,cloudy,30.495,33.62,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
0,approach,A18_403,TLC,N,2018_08_07,3,39528,15,10,5,5,3,19289,22044.6,0.389911487363604,sunny,30.495,33.62,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
1,approach,A18_403,TLC,N,2018_08_07,3,39955,15,10,5,5,3,23422.4,26178,0.437795008677819,cloudy,29.79,34.098,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
1,approach,A18_403,TLC,N,2018_08_07,3,40925,15,10,5,5,3,11711.2,11022.3,0.317460555823647,cloudy,28.742,37.295,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
0,court_init,A18_427,HCx(TLCxHC),Y,2018_08_07,3,41394,11,10,5,5,3,99200.7,99200.7,0.410937679491918,NA,28.742,37.295,Sebas,C18_008,NA,line1,24,19,0.473684210526316
0,approach,A18_355,HC,Y,2018_08_07,3,41434,20,10,5,5,3,126756.4,132267.5,0.424669164086436,cloudy,28.742,37.295,Sebas,Stock(25),Old_Stock,NA,24,19,0.473684210526316
1,approach,A18_394,TLCx(TLCxHC),N,2018_08_07,3,41879,16,10,5,5,3,132267.5,137778.7,0.457374417165853,NA,29.24,34.892,Sebas,C18_009,NA,line1,24,15,0.533333333333333
0,approach,A18_403,TLC,N,2018_08_07,3,41965,15,10,5,5,3,132267.5,110223,0.423592830327255,cloudy,29.24,34.892,Sebas,Stock(40),NA,NA,24,12,0.416666666666667
1,court_init,A18_383,HCx(TLCxHC),Y,2018_08_07,3,41968,17,10,5,5,3,132267.5,110223,0.45460803188309,NA,29.24,34.892,Sebas,C18_008,NA,line1,24,18,0.388888888888889
0,approach,A18_394,TLCx(TLCxHC),N,2018_08_07,3,42055,16,10,5,5,3,132267.5,63378.2,0.425918376848728,NA,29.24,34.892,Sebas,C18_009,NA,line1,24,15,0.533333333333333
0,approach,A18_394,TLCx(TLCxHC),N,2018_08_07,3,42133,16,10,5,5,3,132267.5,88178.4,0.439184765205605,NA,29.24,34.892,Sebas,C18_009,NA,line1,24,15,0.533333333333333
0,approach,A18_394,TLCx(TLCxHC),N,2018_08_07,3,42206,16,10,5,5,3,137778.7,137778.7,0.441553476463129,NA,29.24,34.892,Sebas,C18_009,NA,line1,24,15,0.533333333333333
0,court_init,A18_394,TLCx(TLCxHC),N,2018_08_07,3,42388,16,10,5,5,3,10333.4,10333.4,0.305955620869755,NA,29.24,34.892,Sebas,C18_009,NA,line1,24,15,0.533333333333333
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_07,3,42549,17,10,5,5,3,121245.2,126756.4,0.465532184949185,NA,30.091,36.488,Sebas,C18_008,NA,line1,24,18,0.388888888888889
1,approach,A18_406,TLC,N,2018_08_07,3,42743,15,10,5,5,3,137778.7,143289.8,0.467194239882412,sunny,30.091,36.488,Sebas,Stock(30),NA,NA,24,19,0.421052631578947
0,approach,A18_361,HCx(TLCxHC),Y,2018_08_07,3,42934,19,10,5,5,3,137778.7,148801,0.468060989488198,NA,30.091,36.488,Sebas,C18_008,NA,line1,24,18,0.444444444444444
1,approach,A18_361,HCx(TLCxHC),Y,2018_08_07,3,42938,19,10,5,5,3,137778.7,148801,0.475505185610954,NA,30.091,36.488,Sebas,C18_008,NA,line1,24,18,0.444444444444444
1,approach,A18_433,HCx(TLCxHC),Y,2018_08_10,1,32125,13,4,4,2,4,74400.5,63378.2,0.414892251693205,NA,27.604,35.075,Sebas,C18_016,NA,line1,24,30,0.7
1,approach,A18_383,HCx(TLCxHC),Y,2018_08_10,1,33292,20,4,4,2,4,37200.2,34444.7,0.495447871085479,NA,27.85,33.112,Sebas,C18_008,NA,line1,24,35,0.714285714285714
1,court_init,A18_395,HCx(TLCxHC),Y,2018_08_10,1,33534,19,4,4,2,4,13089,11022.3,0.338187034759651,NA,27.554,32.815,Sebas,C18_008,NA,line1,24,29,0.655172413793103
0,approach,A18_404,HC,Y,2018_08_10,1,34032,18,4,4,2,4,66133.8,49600.3,0.475864208347721,sunny,27.554,32.815,Sebas,Stock(25),Old_Stock,NA,24,35,0.742857142857143
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_10,1,34072,20,4,4,2,4,12400.1,10333.4,0.329662100839996,NA,27.554,32.815,Sebas,C18_009,NA,line1,24,33,0.696969696969697
0,approach,A18_436,HCx(TLCxHC),Y,2018_08_10,1,34608,13,4,4,2,4,14466.8,11711.2,0.421367202825516,NA,27.358,34.817,Sebas,C18_016,NA,line1,24,35,0.742857142857143
1,approach,A18_422,HCx(TLCxHC),Y,2018_08_10,1,34780,15,4,4,2,4,24800.2,17911.2,0.53908262952565,NA,27.358,34.817,Sebas,C18_016,NA,line1,24,31,0.709677419354839
1,approach,A18_395,HCx(TLCxHC),Y,2018_08_10,1,34781,19,4,4,2,4,24800.2,18600.1,0.546168550593364,NA,27.358,34.817,Sebas,C18_008,NA,line1,24,29,0.655172413793103
1,court_init,A18_422,HCx(TLCxHC),Y,2018_08_10,1,34784,15,4,4,2,4,37200.2,22044.6,0.47347232726875,NA,27.358,34.817,Sebas,C18_016,NA,line1,24,31,0.709677419354839
1,approach,A18_382,TLCx(TLCxHC),N,2018_08_10,1,34821,20,4,4,2,4,15844.5,12400.1,0.433223088874543,NA,27.358,34.817,Sebas,C18_009,NA,line1,24,33,0.696969696969697
1,approach,A18_395,HCx(TLCxHC),Y,2018_08_10,1,34867,19,4,4,2,4,30311.3,18600.1,0.434544740612692,NA,27.358,34.817,Sebas,C18_008,NA,line1,24,29,0.655172413793103
0,approach,A18_375,HCx(TLCxHC),Y,2018_08_10,1,35587,21,4,4,2,4,99200.7,88178.4,0.486279993603936,NA,27.727,32.222,Sebas,C18_008,NA,line1,24,35,0.742857142857143
0,approach,A18_422,HCx(TLCxHC),Y,2018_08_10,1,35749,15,4,4,2,4,13089,10677.8,0.41010080028482,NA,27.727,32.222,Sebas,C18_016,NA,line1,24,31,0.709677419354839
1,approach,A18_433,HCx(TLCxHC),Y,2018_08_10,1,35760,13,4,4,2,4,13089,11022.3,0.350643714807054,NA,27.727,32.222,Sebas,C18_016,NA,line1,24,30,0.7
0,approach,A18_433,HCx(TLCxHC),Y,2018_08_10,1,35764,13,4,4,2,4,18600.1,17222.3,0.57234608726528,NA,27.727,32.222,Sebas,C18_016,NA,line1,24,30,0.7
0,court_init,A18_423,TLC,N,2018_08_10,1,35928,15,4,4,2,4,23422.4,24800.2,0.666203297213685,cloudy,27.727,32.222,Sebas,Stock(31),NA,NA,24,35,0.742857142857143
1,approach,A18_433,HCx(TLCxHC),Y,2018_08_10,1,36129,13,4,4,2,4,24800.2,17911.2,0.405945968933337,NA,28.023,36.354,Sebas,C18_016,NA,line1,24,30,0.7
1,approach,A18_395,HCx(TLCxHC),Y,2018_08_10,1,36222,19,4,4,2,4,22044.6,18600.1,0.500760380055815,NA,28.023,36.354,Sebas,C18_008,NA,line1,24,29,0.655172413793103
